사용월,호선명,지하철역,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,작업일자
202210,경부선,가산디지털단지,7100,13890,16090,49251,16240,144083,12395,72320,11514,23936,12301,16776,14164,17748,14850,18081,15096,17918,17868,17868,28066,20902,68206,26353,103566,29534,42273,21559,25586,14132,21360,13902,13789,12569,5959,7062,20221103
202210,경부선,관악,12756,4102,34224,6938,30952,11314,16839,10596,12592,10265,11197,7973,11986,8821,11324,8065,10566,8976,11114,10412,12956,13393,13488,17856,11462,28240,6911,22009,5154,13649,4659,12956,2695,10766,1088,7794,20221103
202210,경부선,광명,3013,3011,11880,6237,10205,6873,6545,6114,4329,4276,7378,2671,5480,8220,4859,164,4024,8618,9181,4211,2958,5269,9406,6909,10177,11972,8721,7025,7227,3612,4210,6122,2642,2562,1295,237,20221103
202210,경부선,구로,19366,13801,38054,29787,38234,69464,28416,40444,22245,28566,22193,23908,24206,23967,24976,24514,25511,23866,28292,26755,33866,31166,50426,40746,60939,44455,25707,30746,19338,21055,17298,20365,12216,17920,4239,13745,20221103
202210,경부선,군포,9123,7898,18984,29056,18700,41250,10754,8281,8795,4870,8325,5113,8353,5799,8078,5988,7439,5918,7469,6893,9739,8951,21944,11129,33284,16514,11054,12743,9412,7702,5211,6584,3133,6874,1164,3787,20221103
202210,경부선,금정,37450,19709,90428,42046,91488,84451,57487,33841,40772,23510,36915,25166,38254,27489,36234,29448,32193,31335,33801,39236,41692,49468,61135,68767,73538,95342,34263,76100,27575,45914,24066,45506,17782,38570,7688,26850,20221103
202210,경부선,금천구청,17843,5646,46038,14896,43454,29600,28289,12352,21278,9695,18154,10811,17830,12755,16427,15424,14763,14457,15082,19102,16239,22405,18606,31146,25632,45557,11826,34369,8632,19931,7163,18831,4737,15475,1649,10108,20221103
202210,경부선,남영,4955,6448,12467,19538,18992,51112,12552,28791,10690,16977,10987,13034,12664,12620,12757,12651,13141,12264,16671,12531,21799,14542,25635,18181,41388,24633,17681,15826,17096,10592,14979,9557,11949,8775,5005,5899,20221103
202210,경부선,노량진,7630,5651,17866,10035,24620,17189,14867,12684,11523,10190,12544,12725,14372,13753,15711,13768,15659,13303,16304,15877,17596,20262,19698,28772,21267,42552,15680,24857,20771,14542,19075,12821,16837,11041,5797,6646,20221103
202210,경부선,당정,10487,3394,26699,8137,24688,15932,13352,9617,9975,6431,9555,5482,10826,7019,9557,6705,8879,6838,9607,8150,11210,11130,13087,14153,14364,20953,6149,18476,4792,12094,4217,10281,3105,10307,1223,7033,20221103
202210,경부선,대방,10231,8489,26794,28875,34077,45367,20982,22306,16384,13868,15259,12257,16478,13711,16036,15187,15298,14172,16539,16117,17456,19115,27704,25546,36694,35572,14245,23600,11902,15628,17221,15901,8875,13583,2399,9632,20221103
202210,경부선,독산,17950,12716,47055,41285,43343,102112,25411,47385,20394,16315,19095,12405,20703,13909,19152,15538,18341,14223,19484,17886,27162,21730,59980,29179,71329,42412,33227,36047,18768,22021,12747,22458,8266,20199,2824,11950,20221103
202210,경부선,두정,9998,3816,17203,10006,15991,21258,13571,20772,10879,15766,11959,12154,14355,14014,13638,12248,13455,10505,15565,10115,17556,14251,19252,17661,18164,24355,11100,16705,8153,13640,7039,11051,4831,10025,2503,7486,20221103
202210,경부선,명학,10402,7606,26902,24422,22992,55675,12484,15743,9918,8660,10245,12255,10642,7890,10390,9247,11590,9078,10960,8137,16312,9985,27874,13401,37253,19905,12308,17730,11838,10941,8084,8926,5237,8939,2079,6364,20221103
202210,경부선,병점,27702,10802,54818,21900,46721,33014,32296,22297,27346,17290,26960,17288,26289,21096,23205,19618,24100,21129,26779,25533,33312,31790,35770,43130,34007,52852,20418,43639,14633,33030,12728,24800,9197,23917,3108,17885,20221103
202210,경부선,서동탄,4258,779,10286,1800,4074,1319,2939,835,2113,705,1953,1233,1598,1227,1571,1196,1519,1383,1779,2009,1811,2464,2013,3125,2445,4626,1036,5629,821,2642,549,1948,373,2774,119,1650,20221103
202210,경부선,서울역,135,3895,9959,6021,23584,6647,16935,5694,16685,4488,18756,2813,20450,4430,17229,4295,10632,3841,22671,4481,18954,4550,20013,7326,22610,9225,19173,5338,13201,3721,20341,3181,14165,3097,7457,648,20221103
202210,경부선,서정리,11708,10080,17644,15517,17156,20613,13871,10577,12882,8458,13049,8017,14136,10991,12887,10958,13565,10077,15205,12179,20069,17502,32100,19902,23072,19041,13397,19389,10564,15072,8016,11529,4136,11157,1783,8522,20221103
202210,경부선,석수,15920,6550,37122,12129,37822,16618,22461,11915,15903,9202,14181,7049,13879,8201,13009,9314,11786,9751,13245,12245,14669,15131,17864,22689,17120,32775,10230,25432,6637,15753,5246,15927,3653,13026,1262,8198,20221103
202210,경부선,성균관대,26900,8087,68768,10021,55516,26530,30168,19624,22722,15679,21288,15223,22543,16201,21379,19230,18944,18788,20376,21691,26910,26317,28480,40730,25394,59367,15370,50200,12949,30581,11775,27599,9974,22823,4257,15908,20221103
202210,경부선,성환,3740,3073,7256,13014,6983,20407,7224,24009,7360,11062,8269,6599,11090,10286,11305,10378,11796,5809,16197,6645,21387,7961,21091,9080,15370,9310,6545,7318,5691,6747,3702,5622,3781,5088,1408,4001,20221103
202210,경부선,세류,7877,2673,15468,4206,10472,4475,6422,5072,5124,3136,4682,3261,4172,3234,4254,3415,4300,3533,4603,4484,5836,6117,7913,7438,6021,11785,3644,9646,2792,6601,2319,6006,1405,4417,560,2955,20221103
202210,경부선,세마,5967,2069,10566,4120,9827,9673,6523,3206,4995,2216,4512,2573,4810,2536,4311,3371,3879,3475,4361,3582,5742,6159,6838,7505,8148,9059,3280,8083,2120,5355,2064,5018,1116,4155,532,2463,20221103
202210,경부선,송탄,8639,3793,14003,6928,13021,8620,10282,4416,8670,4408,8553,4571,8434,6237,8384,6196,7484,6648,8069,8045,9912,10701,10765,13165,11220,14063,6468,14376,4836,11032,4027,8805,2502,8317,1133,7128,20221103
202210,경부선,수원,36373,32359,74110,54886,71886,84102,52968,77437,46696,72668,53297,73638,57934,83529,60011,81611,63973,75729,79544,77246,100257,90955,102919,102823,104280,123649,81777,98033,85802,54830,64809,44769,56033,36153,21069,24900,20221103
202210,경부선,신길,11035,6407,24668,18375,31815,28020,18942,11226,12648,7133,11486,6655,12894,8283,11225,8748,10429,8415,11281,10290,14206,13329,19819,17627,27834,23639,12034,16541,8653,11877,11522,12454,6931,10349,2121,6611,20221103
202210,경부선,신도림,3915,2853,10142,6713,11727,15166,7301,7642,5494,5847,5213,5053,5592,5389,5743,5990,5258,5676,5895,7042,6948,7990,9895,11228,14327,14472,6029,9070,4978,5261,5113,4963,4037,4341,1521,2704,20221103
202210,경부선,안양,32644,12563,87430,22061,76908,50513,46814,53927,35971,35956,35205,35432,42919,36754,39631,40370,39991,34873,47653,40187,56526,46431,57482,62641,42321,88577,26921,69615,25022,38887,24558,32637,20390,28473,8420,19878,20221103
202210,경부선,영등포,17808,26027,40425,57416,58342,125719,43465,94997,40893,77433,47069,84691,55547,83424,61379,92611,68741,80592,85414,82695,102340,83691,118283,96973,159128,115462,91190,72996,96349,41359,77163,34512,61116,27032,23638,15660,20221103
202210,경부선,오산,15161,10562,26930,24562,27504,21747,20978,14232,19235,12338,18235,11307,19306,13857,17171,15694,16776,15967,17874,19627,23776,23314,26912,28705,27445,31857,16336,26944,13216,20438,9042,15651,5322,10706,2487,8864,20221103
202210,경부선,오산대,7334,2516,12590,4147,11417,10609,7030,5948,6168,5991,5585,5660,6001,4845,6644,5620,6356,5282,8480,4647,9764,6508,9375,9416,9166,12002,4472,10580,3497,5807,2816,5610,1836,4250,990,3244,20221103
202210,경부선,용산,6176,41072,22591,80020,35612,156780,41029,119919,37796,85875,54144,72058,50773,75164,63293,78366,58786,77252,91957,78846,107619,81769,129264,83943,159490,89594,100210,61356,106568,39100,102549,28325,65681,14259,28650,7110,20221103
202210,경부선,의왕,12781,9678,29206,26130,28965,28090,15277,10304,11837,9181,11899,7956,11743,9325,11297,9937,11413,9369,13161,11131,17150,14548,26927,18685,24378,27816,11379,19825,7954,14456,5949,12155,4369,10555,1685,7373,20221103
202210,경부선,직산,1570,1215,1973,3017,2169,3487,1598,1387,1468,985,1433,1059,1322,1209,1361,1170,1208,1103,1577,1101,1594,1523,3385,1921,3383,1922,1245,1897,778,1255,717,1292,366,1074,161,867,20221103
202210,경부선,진위,1627,3048,3359,8291,3053,9540,2340,3016,1812,2387,1943,1244,2135,1204,2266,1394,1984,1349,3625,1504,4171,1877,8015,2404,10097,2675,2955,2551,1958,1717,1262,1599,671,1347,212,859,20221103
202210,경부선,천안,6388,3310,12152,6848,11503,16077,14955,16144,11289,14322,13083,15303,13547,15182,14331,14435,17233,13196,21889,14622,22759,14936,20623,19778,17531,21700,11949,13091,9211,10638,6353,7334,4048,6353,2107,3672,20221103
202210,경부선,평택,14636,9403,30097,17346,30832,28409,28955,23412,25176,19451,22869,23440,24498,24558,24108,24661,24232,28103,27144,28901,31686,34787,35541,41496,33425,42415,23478,30306,23569,22780,15854,18131,12449,14854,6802,8737,20221103
202210,경부선,평택지제,4441,12545,11314,13437,9629,8275,6823,4888,5762,3544,5219,4101,6479,4301,4965,4435,5729,4695,8080,5461,9157,6694,14791,7956,11609,9742,10599,8722,5830,6468,6353,5879,4386,5151,1451,3019,20221103
202210,경부선,화서,21822,6327,43832,6181,35292,11006,17431,6445,13580,6971,12008,7129,11626,7661,10453,9134,9321,9584,9886,11367,13791,14402,13102,22818,11115,36334,6042,30698,4683,16869,3906,14041,3418,12544,1131,8222,20221103
202210,경원선,가능,11606,4188,24975,7306,22873,14392,13666,8818,13638,6773,12300,7704,12381,7496,11068,9242,9556,7815,9408,10673,11291,13215,12875,17116,9868,21665,6138,18654,4855,12551,4011,10031,2878,8333,1183,5740,20221103
202210,경원선,광운대,12617,2402,29695,6025,26992,18116,15572,11369,12478,11488,12869,14443,12905,10250,13470,12526,13714,12929,13269,12023,15050,15335,16806,17883,13407,24864,7275,20270,6446,13228,5969,11953,5151,10106,2666,9592,20221103
202210,경원선,녹양,8409,2524,18550,5216,15616,9295,9884,4828,9118,4043,8926,5376,8453,5152,7724,6280,6493,5813,7254,7530,7785,9539,8456,11891,8646,15118,4196,12498,2917,8396,2429,7173,1742,6514,676,4441,20221103
202210,경원선,녹천,7576,1444,21627,4304,19813,5343,12036,2925,8890,3494,7772,3213,8366,4359,6953,4901,5785,5098,5565,6266,7138,8255,5827,10286,4808,14837,2931,11997,2070,7516,1861,6736,1174,6223,452,4051,20221103
202210,경원선,덕계,9167,6126,14280,4192,13216,6289,7617,3640,6036,2438,6070,2856,5116,3254,5268,3713,4773,3364,5545,4966,7828,5653,7186,9177,5754,9794,2302,10199,1605,5598,1078,4805,812,4037,338,3039,20221103
202210,경원선,덕정,8527,7074,18189,10423,19446,19645,11994,11667,10054,7071,10935,7338,11444,8616,11745,7949,11048,6576,11769,9367,14495,9933,16318,14283,14187,15224,5766,14720,4266,9382,3589,8206,2370,7051,1388,5274,20221103
202210,경원선,도봉,9963,3816,19990,4007,18084,9576,13625,8249,11844,7995,11274,6609,10093,8881,10309,8547,10273,9759,10074,11052,10152,13481,10615,14480,10226,17021,4806,15108,3415,9240,2492,7688,1779,7165,885,4247,20221103
202210,경원선,도봉산,9430,3262,21538,5372,21852,9438,16047,16163,13085,19805,13572,17457,16363,17151,19397,13436,24153,11732,26488,11320,26516,11057,22510,9943,16905,10704,9012,8814,5136,5504,3760,5045,2244,4954,952,3164,20221103
202210,경원선,동두천,2975,4091,5772,7645,6360,7392,5031,7396,4828,5932,4462,4738,3956,3362,4875,4543,5077,3669,6627,4394,5940,4327,5774,4735,5927,6009,2518,4514,1692,4029,739,2771,826,2661,395,1823,20221103
202210,경원선,동두천중앙,5521,2424,8862,4228,9330,9949,7272,4816,6534,4327,6292,5319,6441,4467,6420,5360,5638,5022,5968,6224,6005,5976,6607,7395,6875,7220,3013,6570,2113,5013,1404,3658,892,3158,352,2819,20221103
202210,경원선,망월사,13127,3809,27603,5698,28568,19297,18566,18185,15546,11735,16558,16646,15463,14327,16149,12538,16428,15128,15510,13744,17090,16756,21038,21381,12412,26688,6856,24266,5655,14651,5912,12576,4172,10906,1992,7569,20221103
202210,경원선,방학,15985,4795,34306,9008,32003,19612,22567,11742,18765,11227,17587,10296,18742,13663,15996,13289,14764,14781,14636,18213,15286,22700,15829,26009,17229,30869,9552,27084,6901,15301,6030,13549,4268,12009,1793,7035,20221103
202210,경원선,보산,2133,1117,4513,2926,4480,2964,3799,1965,3195,1810,3121,1993,3071,1991,2939,2414,3022,2698,3297,3243,3975,3501,4623,4360,3262,4371,2184,4283,1863,3472,1697,2247,451,2006,180,1592,20221103
202210,경원선,서빙고,2147,3054,3546,4551,3831,9124,3686,4385,3412,3485,3167,3121,3555,3121,4060,4491,3765,4476,5283,5503,6719,5108,9025,3733,8040,4459,3112,3411,2650,1965,3775,1928,1744,1577,396,1104,20221103
202210,경원선,석계,11699,3769,24580,5965,28707,9686,20055,8123,16853,8182,16027,9720,15397,9922,14768,12022,13040,13163,13130,17609,13363,22115,13417,27950,11738,38262,8493,27269,6625,17828,6441,16300,5342,12931,2550,9379,20221103
202210,경원선,소요산,1208,1489,3566,2855,5334,4272,5936,7169,4240,14854,5303,20532,7725,20598,12574,13299,20164,8520,24422,6453,21555,4504,13566,4301,6478,2970,2479,2813,1267,1786,645,1252,254,814,115,980,20221103
202210,경원선,신이문,14468,3179,35531,4207,39505,7958,22526,5041,16597,5686,14252,7132,13757,8157,13270,9786,11020,10740,10201,14888,10429,17915,10209,22438,9070,31282,5828,24227,3873,16230,2826,14039,2212,12467,954,8300,20221103
202210,경원선,양주,11257,6844,30462,12303,27516,12311,19771,9615,16963,9013,15366,9966,14606,10642,14098,10453,12916,10049,13502,13439,16072,15945,16575,20829,16114,24197,7900,21376,4747,14601,3371,12202,2069,11158,869,7403,20221103
202210,경원선,옥수,27,112,53,39,108,245,36,20,50,221,14,235,20,95,18,21,33,19,16,18,390,55,460,106,49,30,471,18,55,26,44,19,16,9,9,2,20221103
202210,경원선,왕십리(성동구청),8866,6088,25353,12695,40874,23271,27763,21764,17669,20797,18288,21697,21446,24901,23963,26241,24227,25836,26925,29635,31998,34548,34737,46653,32394,66710,24968,46804,24541,28443,26942,24091,24975,22489,11609,12415,20221103
202210,경원선,외대앞,7944,5715,19051,4941,23856,24943,15624,11289,13005,16944,13975,15667,15166,14487,16399,12121,17451,15251,17853,13294,21947,15536,25560,19106,18584,25067,11370,19778,9344,13543,10025,13783,7542,13687,3958,10661,20221103
202210,경원선,월계,10392,2626,24887,7285,24748,14134,16044,14827,13770,9393,13535,6938,13801,8875,13076,12602,11636,9544,12969,10696,16127,13640,15366,15991,11350,23881,6009,18407,4419,10085,4013,9724,2849,8442,1061,5739,20221103
202210,경원선,응봉,3079,1207,7501,1799,8601,2633,5652,1616,3923,1524,4005,1655,3189,2009,2862,2422,2641,2862,2915,3011,3501,4042,3183,4753,3093,5691,1626,4842,1213,3132,885,2556,784,2711,215,1569,20221103
202210,경원선,의정부,25054,7942,50213,13404,48075,34961,30199,36370,26240,27915,28795,32947,31235,35333,31934,37909,34246,36971,36746,34928,39929,42030,44121,48427,46628,61196,28886,53220,27028,31768,19032,26516,15798,21851,6913,15981,20221103
202210,경원선,이촌(국립중앙박물관),3607,2675,8956,4378,10215,8324,8436,5503,7062,4158,6587,4161,6735,4110,7048,4853,6576,4812,7319,5816,9191,7333,10151,8244,9943,10457,5859,7673,7611,4655,7515,4064,3898,4141,1024,2371,20221103
202210,경원선,지행,11129,2791,23687,6074,23950,13238,16829,8167,13548,6209,13052,7610,11692,8228,11756,10723,10945,9687,10244,13223,10833,14558,11590,20606,12938,20902,7273,20301,6006,15130,4928,11413,3795,9666,2087,8071,20221103
202210,경원선,창동,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,20221103
202210,경원선,청량리(서울시립대입구),7911,14956,28367,20188,45483,28758,27033,34081,35998,35959,26238,35933,32447,33549,39054,34695,32048,36775,40334,39479,39897,37013,36260,36453,42370,53274,24962,35535,29489,20103,24280,22205,12274,12699,5914,7364,20221103
202210,경원선,한남,2809,4611,4713,10082,5768,13730,5052,10890,4991,6197,5419,4791,5570,5004,5203,5708,6192,5085,7496,5209,9331,6784,14262,7530,13765,8021,6994,6684,5338,3290,5447,3676,5261,2727,2268,1595,20221103
202210,경원선,회룡,26873,5361,56474,8639,49531,12902,33135,11289,27961,11735,25929,14026,23383,15464,20864,17418,17477,19158,16503,22906,15970,30898,15255,38636,12829,45815,8046,43301,6094,24913,5104,21315,3501,17377,1579,11614,20221103
202210,경의선,가좌,8030,2697,22175,4353,26756,10775,13010,9352,10095,7029,9488,6552,10983,6880,8424,9142,8252,8307,8700,8849,9853,12442,9970,14275,9557,20457,5899,16192,4260,9070,3516,6954,3033,7045,1157,5306,20221103
202210,경의선,강매,6239,914,18897,1297,18017,3568,9086,1625,6038,1657,5293,1998,4696,2095,4089,2856,3443,3138,3224,4158,3723,5871,3366,7381,3881,12063,1440,11475,996,6948,822,6114,580,5895,260,3470,20221103
202210,경의선,검암,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221103
202210,경의선,계양,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20221103
202210,경의선,곡산,1111,690,1963,1394,1610,2608,1091,1066,848,906,736,836,813,965,814,743,1128,828,1223,850,1339,941,2072,1326,2027,1855,598,1304,437,826,325,713,224,557,113,491,20221103
202210,경의선,공덕,2092,1900,4464,7467,5861,19706,4573,8372,4209,3700,4867,3996,5418,3967,5562,3788,5176,4005,5561,3979,6733,4967,10920,6405,17188,8056,7526,5324,6580,3190,7322,3497,6087,2817,2864,1797,20221103
202210,경의선,금릉,10796,2190,19872,5684,16805,11438,10078,5369,8587,4537,8791,4606,8030,5715,7780,5821,6894,7120,7286,8049,8662,9992,10772,14376,11365,16092,5388,15860,4207,8837,3578,8666,2761,7571,750,5926,20221103
202210,경의선,금촌,10072,4176,20472,9825,19538,16056,13370,8975,11587,8250,11881,7630,12300,10994,11824,10253,10685,10338,11368,10733,12816,13011,15292,17855,17300,18983,8501,16906,6362,11251,4771,10437,3337,8254,901,6437,20221103
202210,경의선,능곡,7678,2772,16587,2927,16550,6537,9781,3957,7274,3441,6607,3789,6163,4114,5775,4549,5153,4831,5185,5541,6128,7458,6653,9004,5796,12496,3096,10484,2152,6433,2064,6563,1105,6041,502,3871,20221103
202210,경의선,디지털미디어시티,3264,1348,11162,2032,11400,4477,6357,3454,4756,2351,4188,2434,4241,2655,3828,3346,3750,3083,4184,3597,5219,4845,5934,6776,5237,10118,3103,7793,2142,4947,1704,4230,1475,4476,766,2978,20221103
202210,경의선,문산,8349,2981,15732,7690,15196,16114,11534,7231,9503,8523,9824,9650,10298,9027,10497,9432,10903,8164,11307,10167,12665,9937,14485,12547,13704,13512,6407,14443,4411,9964,3100,7429,2126,7708,131,5466,20221103
202210,경의선,백마,14683,2966,36389,6306,27233,11804,16188,6260,11850,4987,11499,4650,10916,6573,9463,7847,8099,7926,9244,9771,10335,11899,10518,15502,11428,26857,4838,25331,3829,14017,3542,13152,3217,10604,1004,10788,20221103
202210,경의선,서강대,1416,1600,3770,3035,4203,8757,3374,6818,2939,5070,2985,4204,3418,3650,4114,4323,4122,3550,4088,3415,5782,3922,6723,4380,6369,5488,4053,3543,3643,2500,4061,2589,3575,2051,1469,1335,20221103
202210,경의선,서울역,1114,8867,2798,25188,3277,39797,2912,20976,2104,8598,2238,6243,3297,4344,4169,6947,4483,3512,7293,3506,9358,4253,18005,5659,30867,5964,11548,3537,6874,2010,7533,2228,1191,222,2761,1084,20221103
202210,경의선,수색,1938,6822,3480,5684,4598,18375,3529,9349,2837,3822,2865,2608,2864,2620,2808,3625,3008,2590,4094,3056,6785,3555,10409,4324,13301,3781,5992,2988,3084,2271,2414,1451,1872,1650,701,1228,20221103
202210,경의선,신촌,328,1076,776,4260,567,5737,828,4804,746,2768,831,1671,1126,1574,1160,2399,1252,1240,1612,1028,2370,1149,4490,1628,3934,1921,2390,1302,1194,693,1489,395,1165,176,590,492,20221103
202210,경의선,야당,17105,3032,32696,5584,30151,9693,15794,6884,13508,6245,11942,7720,12217,8846,11221,9888,10335,11098,11164,13646,12650,16303,12762,25911,11818,34608,8482,31618,8423,16575,9412,14570,8063,11420,4118,9299,20221103
202210,경의선,운정,19338,5022,31919,7260,30196,11513,16339,7007,12358,5367,10778,6221,10262,6915,9852,6942,8351,7738,9101,10539,11245,13680,12603,18788,12412,24033,5636,23203,3824,13293,3412,11566,2567,10097,830,7323,20221103
202210,경의선,월롱,1041,8369,2219,11987,2368,12117,2513,4554,2313,3113,2766,2136,4264,3420,4027,2568,3513,1945,5969,2228,8333,2664,12788,3530,16199,3634,6719,3238,4105,3645,2664,3673,1292,3542,178,2722,20221103
202210,경의선,일산,22713,3089,47726,7441,34870,15690,22123,7684,16270,7246,15350,8778,14797,9422,13992,11957,12218,12393,12690,13850,14529,17300,14470,23363,12556,34962,6859,36444,5068,16879,4423,18281,3728,14699,1288,10635,20221103
202210,경의선,임진강,0,0,0,0,0,0,25,287,35,743,23,8,224,12,10,10,22,10,402,217,275,20,722,69,3,1,0,0,0,0,0,0,0,0,0,0,20221103
202210,경의선,탄현,21089,3176,38234,5825,30636,9699,17281,6025,13582,4975,12582,5881,11970,6754,10553,7545,9287,9789,10245,11014,10998,13819,11145,20684,11311,30160,6400,32085,5102,15574,4335,15150,3145,11620,1375,8908,20221103
202210,경의선,파주,1432,647,2806,2399,2858,5413,2268,3538,2096,2265,2452,1269,2944,1613,2343,1828,2164,987,2873,1358,4207,1364,5643,1653,4333,1735,1511,1847,1105,1399,920,1052,388,1143,59,745,20221103
202210,경의선,풍산,10908,1976,23735,4414,21164,8225,13804,5910,9810,4825,9457,6574,9131,6641,8680,7825,8329,6884,8805,7968,9514,10885,9596,14045,9138,20015,5016,16436,4492,11656,4365,10628,2726,7922,1027,7717,20221103
202210,경의선,행신,13335,5382,40753,6472,34240,10317,17791,7926,13193,6034,13151,7883,12761,8695,10756,10701,9128,9796,8560,11164,11595,16603,16060,21205,10232,39002,7564,29355,8673,15424,6251,14040,6161,12561,2767,7290,20221103
202210,경의선,홍대입구,830,817,1539,2163,1964,6874,1820,6048,1571,4572,1632,4286,2191,5104,2491,5569,3045,5298,4026,4921,4552,6065,6642,5661,7294,8106,5600,4978,5010,3028,5722,2742,5680,2074,2595,1435,20221103
202210,경의선,화전,1737,2007,4021,2288,4858,9053,3382,9033,3645,9800,4525,4110,4637,4004,4699,5527,6650,3800,5964,2731,9869,3203,8280,3579,7108,3774,3681,3336,2225,2112,2280,2223,1862,2321,837,1522,20221103
202210,경의선,효창공원앞,1918,2092,5319,5129,8006,17363,5609,10005,3699,4311,3380,3930,3823,3816,4380,3794,4309,4089,4750,4191,6217,4868,7935,5946,13603,8387,5474,6246,3795,4110,3557,4009,2944,3553,1254,2882,20221103
202210,경인선,간석,11447,2414,23055,4311,20178,9416,12359,5532,10133,5348,9853,5533,9843,6658,8891,7656,8020,7678,8819,9747,9780,11802,9576,14909,9752,18651,5009,17324,4120,11052,3722,8914,2759,8143,1278,5859,20221103
202210,경인선,개봉,37187,10869,89710,15019,88460,23650,54586,19955,39499,17293,35461,20046,35986,25459,33194,24891,28607,29759,27778,34818,30884,48662,32866,60289,30302,85771,18176,65855,13799,42471,11639,39609,8784,33493,3240,19347,20221103
202210,경인선,구일,9683,4013,25663,7447,24288,13954,14184,12392,11321,7241,10494,7390,11181,11107,9906,15650,9144,10192,11596,10245,15710,14052,22415,21062,12588,34636,5961,21331,4915,11794,12246,11146,10281,9498,1425,6107,20221103
202210,경인선,도원,3870,2115,7969,5697,7411,19862,4986,4205,4874,4344,5228,3934,6652,3722,5437,4698,4707,4701,7316,6029,11605,6830,9040,6571,9548,7590,3234,6647,2614,4043,3585,3632,1377,2997,365,2401,20221103
202210,경인선,도화,7284,1764,16880,4154,14176,6793,9162,3335,7724,4091,7232,4551,7442,5156,7137,5579,5825,6025,5936,7067,6823,8877,7140,10592,6768,11639,3553,10535,2843,6770,2140,5674,1521,5036,648,4062,20221103
202210,경인선,동암,33834,8338,61658,13081,59305,16880,36713,14660,29378,13799,26011,15567,26912,18573,24703,19929,21695,20171,21603,26125,23517,34050,25455,46584,23600,59827,14670,53816,11526,34317,10183,31625,7806,28671,4014,18100,20221103
202210,경인선,동인천,16737,11100,38681,23465,32379,33919,21820,18453,20443,21108,21132,24603,24452,22000,23896,24048,24580,22867,29305,22703,31948,26287,38290,30062,43206,34505,18377,32467,14077,19132,12036,16352,7435,14743,2598,10073,20221103
202210,경인선,백운,13685,4576,27817,4471,25156,8736,16075,6296,13193,5979,12464,7214,12194,8398,10942,9239,9258,9232,9737,11958,11495,14930,11365,18630,9374,23415,4876,21863,4214,13209,3641,12110,2382,11130,1214,7129,20221103
202210,경인선,부개,17005,4362,39312,5756,33385,10490,20527,6782,15729,5925,14356,7885,14668,9213,13138,9837,10985,10796,11166,13938,13199,18295,12096,22758,11382,28231,6247,26335,4450,15704,3880,14575,2636,13322,1206,8970,20221103
202210,경인선,부천,43332,13454,104561,17764,104319,49368,66268,43399,49654,39546,50277,42531,53599,50520,52498,56244,50250,53858,55236,58067,62550,69312,61892,90706,59231,119444,38422,101206,31792,59283,30452,51491,25277,43309,11774,29797,20221103
202210,경인선,부평,36835,14192,80738,20115,78318,33599,47861,37368,40391,36451,41672,42591,45096,50966,45784,56879,46293,55070,51633,59544,58514,73130,62703,88132,58303,119691,43154,98823,39758,54254,39184,47473,32959,40484,17480,25399,20221103
202210,경인선,소사,15234,6164,31049,8176,28955,14873,20126,11517,16366,10856,15023,11121,15809,13328,14427,12543,13530,12989,14451,14200,16928,18709,16508,23177,13902,28114,7686,24395,5691,16302,4474,14596,3160,12943,1263,9695,20221103
202210,경인선,송내,39116,18213,107807,30695,90190,76004,53775,39575,40918,23996,38993,24687,40288,27297,36263,29038,32300,30375,35254,35010,41317,45769,48887,61386,74255,91407,30233,84336,22999,49387,20019,43704,15707,40020,7014,23976,20221103
202210,경인선,역곡,44662,11350,115559,14811,114368,36917,66581,41003,46840,26084,41906,29076,43816,32216,42763,33777,36726,35204,38160,40970,43706,57154,46427,74995,40665,111555,24422,92589,19649,53924,16845,52012,14724,43336,6621,31337,20221103
202210,경인선,오류동,19380,5604,49493,6730,49919,12235,30224,11245,22117,9932,20127,10457,22875,12571,19603,13665,15980,15273,16011,18070,17121,22927,16183,28565,14722,43017,8379,36163,6392,23489,6037,21247,4093,18753,1614,12210,20221103
